Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
LKA,2006-02-01,2006-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,10.317955,E,
LKA,2007-02-01,2007-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,19.109765,E,
LKA,2008-02-01,2008-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,27.551512,E,
LKA,2009-02-01,2009-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,9.279002,E,
LKA,2010-02-01,2010-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,9.395547,E,
LKA,2011-02-01,2011-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,8.997869,E,
LKA,2012-02-01,2012-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,3.355677,E,
LKA,2013-02-01,2013-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,12.275426,E,
LKA,2014-02-01,2014-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,2.348084,E,
LKA,2015-02-01,2015-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,11.723447,E,
LKA,2016-02-01,2016-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,-0.627803,E,
LKA,2017-02-01,2017-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,10.198556,E,
LKA,2018-02-01,2018-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,3.685504,E,
LKA,2019-02-01,2019-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,-2.922591,E,
LKA,2020-02-01,2020-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,16.273393,E,
LKA,2021-02-01,2021-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,6.927922,E,
LKA,2022-02-01,2022-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,24.450942,E,
LKA,2023-02-01,2023-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,48.987590,E,
LKA,2024-02-01,2024-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2024,2024,%,4.997808,E,
LKA,2001-03-01,2001-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,16.556287,E,
LKA,2002-03-01,2002-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,14.280612,E,
LKA,2003-03-01,2003-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,9.865003,E,
LKA,2004-03-01,2004-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,3.042998,E,
LKA,2005-03-01,2005-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,19.478124,E,
LKA,2006-03-01,2006-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,9.773055,E,
LKA,2007-03-01,2007-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,18.920318,E,
LKA,2008-03-01,2008-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,30.213211,E,
LKA,2009-03-01,2009-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,6.510054,E,
LKA,2010-03-01,2010-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,8.869294,E,
LKA,2011-03-01,2011-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,9.621096,E,
LKA,2012-03-01,2012-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,6.763660,E,
LKA,2013-03-01,2013-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,9.450174,E,
LKA,2014-03-01,2014-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,2.529416,E,
LKA,2015-03-01,2015-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,8.291708,E,
LKA,2016-03-01,2016-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,0.461255,E,
LKA,2017-03-01,2017-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,11.202938,E,
LKA,2018-03-01,2018-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,2.642444,E,
LKA,2019-03-01,2019-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,-2.333065,E,
LKA,2020-03-01,2020-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,14.085667,E,
LKA,2021-03-01,2021-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,8.808664,E,
LKA,2022-03-01,2022-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,29.317126,E,
LKA,2023-03-01,2023-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2023,2023,%,42.256214,E,
LKA,2024-03-01,2024-03-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7003,March,2024,2024,%,5.017921,E,
LKA,2001-04-01,2001-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,17.395761,E,
LKA,2002-04-01,2002-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,10.289040,E,
LKA,2003-04-01,2003-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,10.359349,E,
LKA,2004-04-01,2004-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,5.757528,E,
LKA,2005-04-01,2005-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,19.431039,E,
LKA,2006-04-01,2006-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,10.045731,E,
LKA,2007-04-01,2007-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,17.986466,E,
LKA,2008-04-01,2008-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,31.834854,E,
LKA,2009-04-01,2009-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,3.235171,E,
LKA,2010-04-01,2010-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,8.447539,E,
LKA,2011-04-01,2011-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,10.991557,E,
LKA,2012-04-01,2012-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,7.594200,E,
LKA,2013-04-01,2013-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,7.937374,E,
LKA,2014-04-01,2014-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,4.915919,E,
LKA,2015-04-01,2015-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,4.223969,E,
LKA,2016-04-01,2016-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,4.901037,E,
LKA,2017-04-01,2017-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,11.769991,E,
LKA,2018-04-01,2018-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,-0.321543,E,
LKA,2019-04-01,2019-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,-1.209677,E,
LKA,2020-04-01,2020-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,12.244898,E,
LKA,2021-04-01,2021-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,9.672727,E,
LKA,2022-04-01,2022-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,45.045536,E,
LKA,2023-04-01,2023-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2023,2023,%,27.086882,E,
LKA,2024-04-01,2024-04-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7004,April,2024,2024,%,3.261841,E,
LKA,2001-05-01,2001-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,20.435617,E,
LKA,2002-05-01,2002-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,12.473780,E,
LKA,2003-05-01,2003-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,7.476579,E,
LKA,2004-05-01,2004-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,7.384811,E,
LKA,2005-05-01,2005-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,15.034191,E,
LKA,2006-05-01,2006-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,11.573184,E,
LKA,2007-05-01,2007-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,16.494710,E,
LKA,2008-05-01,2008-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,32.977774,E,
LKA,2009-05-01,2009-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,4.454760,E,
LKA,2010-05-01,2010-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,7.027722,E,
LKA,2011-05-01,2011-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,10.138516,E,
LKA,2012-05-01,2012-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,8.706560,E,
LKA,2013-05-01,2013-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,9.075100,E,
LKA,2014-05-01,2014-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,3.910015,E,
LKA,2015-05-01,2015-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,4.532305,E,
LKA,2016-05-01,2016-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,4.797048,E,
LKA,2017-05-01,2017-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,10.563380,E,
LKA,2018-05-01,2018-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,0.000000,E,
LKA,2019-05-01,2019-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,-0.398089,E,
LKA,2020-05-01,2020-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,11.111111,E,
LKA,2021-05-01,2021-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,10.287770,E,
LKA,2022-05-01,2022-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,58.236417,E,
LKA,2023-05-01,2023-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2023,2023,%,15.770609,E,
LKA,2024-05-01,2024-05-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7005,May,2024,2024,%,0.530739,E,
LKA,2001-06-01,2001-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,18.414096,E,
LKA,2002-06-01,2002-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,13.383576,E,
LKA,2003-06-01,2003-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,5.567077,E,
LKA,2004-06-01,2004-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,8.426888,E,
LKA,2005-06-01,2005-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,12.919226,E,
LKA,2006-06-01,2006-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,13.186639,E,
LKA,2007-06-01,2007-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,17.019796,E,
LKA,2008-06-01,2008-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,36.269708,E,
LKA,2009-06-01,2009-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,0.926869,E,
LKA,2010-06-01,2010-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,6.379911,E,
LKA,2011-06-01,2011-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,8.813742,E,
LKA,2012-06-01,2012-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,11.551165,E,
LKA,2013-06-01,2013-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,8.489778,E,
LKA,2014-06-01,2014-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,4.910014,E,
LKA,2015-06-01,2015-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,3.752345,E,
LKA,2016-06-01,2016-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,7.594937,E,
LKA,2017-06-01,2017-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,8.571429,E,
LKA,2018-06-01,2018-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,0.541796,E,
LKA,2019-06-01,2019-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,-2.925327,E,
LKA,2020-06-01,2020-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,13.560666,E,
LKA,2021-06-01,2021-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,9.846369,E,
LKA,2022-06-01,2022-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,75.927129,E,
LKA,2023-06-01,2023-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2023,2023,%,2.513465,E,
LKA,2024-06-01,2024-06-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7006,June,2024,2024,%,1.926445,E,
LKA,2001-07-01,2001-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,16.753383,E,
LKA,2002-07-01,2002-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,13.498157,E,
LKA,2003-07-01,2003-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,4.220764,E,
LKA,2004-07-01,2004-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,11.057875,E,
LKA,2005-07-01,2005-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,13.462890,E,
LKA,2006-07-01,2006-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,12.436366,E,
LKA,2007-07-01,2007-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,19.376737,E,
LKA,2008-07-01,2008-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,34.067473,E,
LKA,2009-07-01,2009-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,1.480431,E,
LKA,2010-07-01,2010-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,5.506431,E,
LKA,2011-07-01,2011-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,9.258104,E,
LKA,2012-07-01,2012-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,12.344038,E,
LKA,2013-07-01,2013-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,7.541712,E,
LKA,2014-07-01,2014-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,6.329615,E,
LKA,2015-07-01,2015-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,1.292705,E,
LKA,2016-07-01,2016-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,6.745670,E,
LKA,2017-07-01,2017-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,8.198121,E,
LKA,2018-07-01,2018-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,2.367798,E,
LKA,2019-07-01,2019-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,-2.467232,E,
LKA,2020-07-01,2020-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,12.885375,E,
LKA,2021-07-01,2021-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,10.994398,E,
LKA,2022-07-01,2022-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,82.901782,E,
LKA,2023-07-01,2023-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2023,2023,%,-2.527849,E,
LKA,2024-07-01,2024-07-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7007,July,2024,2024,%,2.857143,E,
LKA,2001-08-01,2001-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,14.283015,E,
LKA,2002-08-01,2002-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,12.596644,E,
LKA,2003-08-01,2003-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,4.532250,E,
LKA,2004-08-01,2004-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,13.062143,E,
LKA,2005-08-01,2005-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,15.440080,E,
LKA,2006-08-01,2006-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,12.495275,E,
LKA,2007-08-01,2007-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,20.749296,E,
LKA,2008-08-01,2008-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,31.723014,E,
LKA,2009-08-01,2009-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,1.204341,E,
LKA,2010-08-01,2010-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,6.175441,E,
LKA,2011-08-01,2011-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,8.712473,E,
LKA,2012-08-01,2012-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,11.876742,E,
LKA,2013-08-01,2013-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,7.828290,E,
LKA,2014-08-01,2014-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,4.765964,E,
LKA,2015-08-01,2015-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,1.600753,E,
LKA,2016-08-01,2016-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,4.170528,E,
LKA,2017-08-01,2017-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,12.099644,E,
LKA,2018-08-01,2018-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,0.000000,E,
LKA,2019-08-01,2019-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,0.634921,E,
LKA,2020-08-01,2020-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,13.170347,E,
LKA,2021-08-01,2021-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,11.080139,E,
LKA,2022-08-01,2022-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,85.063874,E,
LKA,2023-08-01,2023-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2023,2023,%,-5.431579,E,
LKA,2024-08-01,2024-08-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7008,August,2024,2024,%,2.270703,E,
LKA,2001-09-01,2001-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,18.762390,E,
LKA,2002-09-01,2002-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,9.203661,E,
LKA,2003-09-01,2003-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,5.968576,E,
LKA,2004-09-01,2004-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,14.483057,E,
LKA,2005-09-01,2005-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,13.882052,E,
LKA,2006-09-01,2006-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,13.835316,E,
LKA,2007-09-01,2007-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,20.320998,E,
LKA,2008-09-01,2008-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,30.502545,E,
LKA,2009-09-01,2009-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,1.202536,E,
LKA,2010-09-01,2010-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,7.092529,E,
LKA,2011-09-01,2011-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,7.935505,E,
LKA,2012-09-01,2012-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,11.346578,E,
LKA,2013-09-01,2013-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,7.731381,E,
LKA,2014-09-01,2014-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,5.016654,E,
LKA,2015-09-01,2015-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,1.129944,E,
LKA,2016-09-01,2016-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,4.841713,E,
LKA,2017-09-01,2017-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,13.854352,E,
LKA,2018-09-01,2018-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,-4.212168,E,
LKA,2019-09-01,2019-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,4.885993,E,
LKA,2020-09-01,2020-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,12.655280,E,
LKA,2021-09-01,2021-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,9.993108,E,
LKA,2022-09-01,2022-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,84.520668,E,
LKA,2023-09-01,2023-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2023,2023,%,-4.386335,E,
LKA,2024-09-01,2024-09-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7009,September,2024,2024,%,0.529334,E,
LKA,2001-10-01,2001-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,17.718344,E,
LKA,2002-10-01,2002-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,10.160820,E,
LKA,2003-10-01,2003-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,4.838868,E,
LKA,2004-10-01,2004-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,15.189196,E,
LKA,2005-10-01,2005-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,14.515906,E,
LKA,2006-10-01,2006-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,14.494245,E,
LKA,2007-10-01,2007-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,22.869879,E,
LKA,2008-10-01,2008-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,25.272503,E,
LKA,2009-10-01,2009-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,1.949759,E,
LKA,2010-10-01,2010-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,8.089051,E,
LKA,2011-10-01,2011-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,6.376878,E,
LKA,2012-10-01,2012-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,11.112272,E,
LKA,2013-10-01,2013-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,8.393265,E,
LKA,2014-10-01,2014-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,5.061913,E,
LKA,2015-10-01,2015-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,2.253521,E,
LKA,2016-10-01,2016-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,5.234160,E,
